customer_id,first_name,last_name,email,phone,age,gender,city,state,tenure_months,account_status,plan_type,monthly_revenue,voice_minutes_30d,data_gb_30d,sms_count_30d,last_payment_date,payment_method,overdue_amount,satisfaction_score,nps_score,support_tickets_6m,last_support_date,churn_risk,products_owned,recommended_products
CUST_000095,Cheryl,Anderson,cheryl.anderson@gmail.com,(255)485-2398x6800,44,Female,Lindahaven,New Jersey,11,Active,Standard,76.14,253.7,31.06,50,2025-06-06,Credit Card,0.0,0.61,8,3,2025-06-19,High,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000096,Patricia,Taylor,patricia.taylor@hotmail.com,226-794-9588x87947,68,Female,Emilychester,Pennsylvania,111,Active,Enterprise,234.01,383.5,21.09,55,2025-06-21,Credit Card,0.0,3.86,4,1,2025-07-26,Medium,"Mobile Service, Internet, Business Solutions","Unlimited Data Plan, Device Upgrade"
CUST_000097,Rachel,Wiggins,rachel.wiggins@hotmail.com,9974499309,43,Female,Hernandezbury,Arizona,71,Active,Basic,53.62,279.2,18.56,45,2025-07-17,Credit Card,0.0,1.73,2,2,2025-07-08,Medium,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000098,Daniel,Smith,daniel.smith@yahoo.com,(926)836-8970x28385,57,Male,Suemouth,Ohio,34,Active,Premium,104.75,108.6,19.37,46,2025-06-25,Credit Card,0.0,4.83,6,4,2025-06-08,Medium,"Mobile Service, Internet, Device Protection, International Roaming",Unlimited Data Plan
CUST_000099,Michael,Ingram,michael.ingram@hotmail.com,+1-749-973-3484x34437,37,Female,Annview,Maine,14,Active,Basic,57.03,283.9,13.48,55,2025-06-03,Credit Card,54.03,3.73,7,1,2025-06-13,High,"Mobile Service, Insurance",Home Internet
CUST_000100,Erica,James,erica.james@yahoo.com,(624)604-1574x733,61,Female,North Christina,Pennsylvania,29,Suspended,Premium,98.94,516.6,19.9,64,2025-06-15,Credit Card,121.63,3.45,10,6,2025-04-10,High,"Mobile Service, TV Service, Insurance","Unlimited Data Plan, Device Upgrade"
CUST_000101,Brent,Stein,brent.stein@gmail.com,+1-930-916-5712x0826,38,Male,Port Tamara,Massachusetts,83,Active,Basic,54.03,253.3,14.92,48,2025-06-19,Bank Transfer,0.0,1.48,2,1,2025-06-27,High,"Mobile Service, International Roaming","Device Upgrade, Home Internet"
CUST_000102,Brian,Mack,brian.mack@hotmail.com,001-938-402-6206,26,Male,Nancytown,Maryland,7,Active,Premium,159.29,281.1,37.28,51,2025-07-17,Debit Card,0.0,3.33,-8,1,2025-06-19,Medium,"Mobile Service, Insurance","Unlimited Data Plan, Home Internet"
CUST_000103,Daniel,Bird,daniel.bird@yahoo.com,988.672.8743x152,34,Female,North Jill,Maine,116,Active,Standard,75.34,533.8,22.95,40,2025-07-17,Bank Transfer,0.0,3.51,9,2,2025-07-02,Low,"Mobile Service, Internet","Unlimited Data Plan, TV Bundle"
CUST_000104,Katherine,Thompson,katherine.thompson@hotmail.com,(668)851-6122x7530,70,Female,South Karen,Michigan,7,Suspended,Standard,93.93,436.0,25.68,49,2025-06-21,Debit Card,0.0,3.39,0,1,2025-06-15,Medium,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000105,Jennifer,Smith,jennifer.smith@hotmail.com,(730)517-4268x414,58,Male,East Timothy,New Jersey,90,Active,Basic,29.06,300.8,8.47,45,2025-08-03,Bank Transfer,0.0,3.99,6,2,2025-06-19,Low,Mobile Service,
CUST_000106,Nathaniel,Miles,nathaniel.miles@yahoo.com,001-583-439-1878x51910,73,Male,West Melissa,New Hampshire,50,Active,Premium,117.04,338.5,25.23,49,2025-06-03,Bank Transfer,0.0,4.64,7,1,2025-07-04,Low,"Mobile Service, Internet",Unlimited Data Plan
CUST_000107,Jamie,Aguilar,jamie.aguilar@gmail.com,870.672.8679x08740,23,Male,Lake Jefferyland,Arizona,68,Inactive,Enterprise,260.73,68.0,23.53,56,2025-07-03,Credit Card,0.0,2.23,7,2,2025-04-29,High,"Mobile Service, TV Service, Home Security, Business Solutions, Insurance, Device Protection",Unlimited Data Plan
CUST_000108,Isabella,Weaver,isabella.weaver@gmail.com,870-946-2265,27,Female,Bennettside,Florida,92,Suspended,Basic,56.75,172.3,19.39,50,2025-07-25,Credit Card,0.0,4.32,-8,0,,Low,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000109,Michelle,Wilson,michelle.wilson@hotmail.com,(582)930-0478x6863,56,Female,Ericborough,Washington,78,Active,Enterprise,233.79,200.7,12.46,41,2025-08-05,Credit Card,0.0,4.91,8,1,2025-03-15,Low,"Mobile Service, TV Service",Home Internet
CUST_000110,Antonio,Keller,antonio.keller@hotmail.com,001-903-531-1907x90306,64,Female,Port Michelle,Arkansas,26,Suspended,Standard,73.09,247.7,14.92,43,2025-06-05,Credit Card,0.0,1.48,-7,3,2025-05-30,High,"Mobile Service, Internet","Device Upgrade, TV Bundle"
CUST_000111,Victoria,Young,victoria.young@hotmail.com,001-559-895-3428,74,Male,Joshuaside,Pennsylvania,53,Active,Standard,85.35,99.6,31.5,58,2025-08-16,Credit Card,0.0,3.1,4,4,2025-07-14,Medium,"Mobile Service, Internet","Unlimited Data Plan, International Package"
CUST_000112,Rhonda,Garrett,rhonda.garrett@yahoo.com,+1-470-656-8566,66,Male,Whiteside,New Mexico,119,Active,Premium,108.61,271.0,31.01,55,2025-06-15,Credit Card,0.0,1.56,-3,0,,High,"Mobile Service, Internet, TV Service, Home Security, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000113,Melissa,Turner,melissa.turner@hotmail.com,(870)586-6882,56,Male,Jamesland,New Hampshire,1,Active,Basic,43.17,171.1,32.49,51,2025-08-13,Credit Card,0.0,4.32,-10,2,2025-05-05,Medium,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000114,Christopher,Hardy,christopher.hardy@gmail.com,5469990139,76,Female,Port Rebecca,Maryland,6,Active,Enterprise,220.96,340.7,24.68,41,2025-08-19,Credit Card,0.0,3.88,-4,4,2025-02-24,Medium,"Mobile Service, Internet, TV Service, Business Solutions, Device Protection","Unlimited Data Plan, Home Security System"
CUST_000115,Jason,Lee,jason.lee@hotmail.com,673-893-6385,69,Female,Fergusonstad,Maryland,97,Active,Basic,53.1,533.3,13.58,45,2025-06-17,Debit Card,0.0,2.83,-4,1,2025-05-02,Medium,Mobile Service,"Device Upgrade, Home Internet"
CUST_000116,William,Crawford,william.crawford@gmail.com,001-875-635-5609x3204,36,Female,East Mark,Missouri,93,Active,Basic,43.47,265.3,18.46,54,2025-07-17,Credit Card,0.0,2.84,-1,1,2025-08-02,Low,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000117,John,Pierce,john.pierce@hotmail.com,247-377-2522x87280,72,Male,Port Adamberg,South Dakota,29,Suspended,Basic,30.5,232.8,44.8,51,2025-06-14,Debit Card,0.0,2.29,8,1,2025-03-07,Medium,"Mobile Service, Device Protection, Cloud Storage","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000118,Jasmine,Smith,jasmine.smith@hotmail.com,250.299.7700x886,39,Female,Amandaport,Alaska,30,Active,Standard,75.66,537.1,17.26,39,2025-07-10,Bank Transfer,0.0,4.65,6,3,2025-07-29,Low,"Mobile Service, Device Protection, Cloud Storage","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000119,Heidi,Jordan,heidi.jordan@gmail.com,718-623-3984,56,Male,Millerfurt,New Jersey,23,Active,Premium,115.07,64.5,16.83,47,2025-07-16,Bank Transfer,0.0,1.86,-5,3,2025-04-10,High,"Mobile Service, Internet, TV Service, Insurance, Device Protection","Unlimited Data Plan, Device Upgrade, Home Security System"
CUST_000120,Veronica,Perez,veronica.perez@hotmail.com,201-466-6870,59,Male,South Meganmouth,Oregon,6,Active,Standard,95.44,249.6,42.64,56,2025-08-14,Debit Card,0.0,1.93,0,2,2025-03-12,High,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000121,Patricia,Ellison,patricia.ellison@gmail.com,297.440.1489,72,Female,Alexisborough,Pennsylvania,38,Active,Basic,42.21,377.6,36.65,46,2025-06-05,Debit Card,0.0,4.04,3,3,2025-07-18,Medium,"Mobile Service, Device Protection",Unlimited Data Plan
CUST_000122,Lori,Nicholson,lori.nicholson@gmail.com,229-339-6856x2185,59,Male,Hallland,Michigan,80,Suspended,Basic,55.65,339.9,34.42,55,2025-07-20,Debit Card,0.0,2.12,2,0,,Low,"Mobile Service, Insurance","Unlimited Data Plan, Home Internet"
CUST_000123,Kayla,Friedman,kayla.friedman@yahoo.com,001-350-647-7358x66296,57,Female,Lake Charles,Louisiana,101,Active,Standard,81.37,271.0,6.96,35,2025-06-06,Credit Card,0.0,3.12,-10,3,2025-05-06,Medium,"Mobile Service, Internet, Device Protection",
CUST_000124,Jennifer,Walters,jennifer.walters@hotmail.com,(455)811-0475x4121,67,Male,Hawkinshaven,Nebraska,13,Suspended,Standard,76.29,113.6,16.43,48,2025-06-02,Credit Card,0.0,3.32,-8,3,2025-02-27,Medium,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000125,Christopher,Spencer,christopher.spencer@hotmail.com,+1-456-804-6618x398,42,Female,East Joseph,Louisiana,73,Active,Premium,78.28,206.5,46.0,60,2025-07-09,Credit Card,0.0,2.36,9,1,2025-03-22,Low,"Mobile Service, TV Service","Unlimited Data Plan, International Package"
CUST_000126,Bryan,Hamilton,bryan.hamilton@yahoo.com,671-254-3799x3712,19,Female,Cookfurt,Michigan,118,Active,Enterprise,164.31,147.5,19.01,55,2025-07-04,Debit Card,59.18,1.54,4,0,,High,"Mobile Service, Internet, Home Security, Insurance, Device Protection",Unlimited Data Plan
CUST_000127,Matthew,Ochoa,matthew.ochoa@hotmail.com,+1-924-559-3752x654,53,Female,Nicholasfurt,Mississippi,58,Active,Premium,128.2,632.1,31.81,60,2025-06-03,Bank Transfer,0.0,3.52,-1,1,2025-06-11,Medium,"Mobile Service, Internet, TV Service",Unlimited Data Plan
CUST_000128,James,Osborn,james.osborn@gmail.com,+1-480-873-7416x72434,28,Male,Jonesfort,Pennsylvania,8,Active,Basic,55.34,330.9,50.01,49,2025-06-30,Cash,0.0,2.52,-10,2,2025-06-05,High,Mobile Service,"Unlimited Data Plan, International Package, Home Internet"
CUST_000129,William,Knapp,william.knapp@hotmail.com,(880)758-9113x52909,63,Male,Rodriguezville,Kentucky,100,Active,Basic,51.14,402.3,31.8,44,2025-06-13,Credit Card,0.0,3.71,3,4,2025-06-01,Medium,Mobile Service,Unlimited Data Plan
CUST_000130,Julie,Grant,julie.grant@hotmail.com,001-737-256-7982,19,Female,Garciachester,Colorado,97,Active,Basic,56.61,231.6,15.41,47,2025-06-03,Debit Card,0.0,1.77,7,1,2025-08-02,High,"Mobile Service, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000131,Shelia,Thomas,shelia.thomas@yahoo.com,373-287-5717x75140,72,Female,Deborahburgh,West Virginia,107,Active,Premium,106.68,611.8,33.57,52,2025-06-15,Bank Transfer,0.0,4.85,10,4,2025-06-02,Medium,"Mobile Service, Internet, TV Service, Home Security, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000132,Greg,Moore,greg.moore@hotmail.com,(873)262-2660x93796,28,Female,East Joshua,Virginia,61,Active,Standard,72.59,533.4,38.74,42,2025-08-09,Debit Card,0.0,1.59,3,0,,Medium,Mobile Service,Unlimited Data Plan
CUST_000133,Laura,Ray,laura.ray@hotmail.com,(755)837-1478,67,Female,Matthewsstad,Minnesota,119,Active,Standard,68.05,556.6,25.49,55,2025-08-13,Debit Card,0.0,2.91,0,0,,Low,"Mobile Service, Internet, Insurance, Device Protection",Unlimited Data Plan
CUST_000134,Stephen,Thompson,stephen.thompson@hotmail.com,001-749-491-2513x412,62,Female,Barnesberg,Oregon,56,Active,Premium,125.06,243.5,27.84,46,2025-06-29,Cash,0.0,4.08,-9,1,2025-05-15,Low,"Mobile Service, Internet, TV Service, Insurance","Unlimited Data Plan, Home Security System"
CUST_000135,Jacob,Reid,jacob.reid@hotmail.com,+1-228-927-4225x7905,41,Male,East Lisa,Oklahoma,52,Active,Standard,67.74,63.9,8.46,56,2025-07-11,Cash,0.0,2.71,-1,1,2025-06-28,Low,"Mobile Service, Internet, Device Protection","International Package, Device Upgrade, TV Bundle"
CUST_000136,Troy,Cohen,troy.cohen@yahoo.com,001-677-421-9034x043,52,Male,Cunninghamfort,Oklahoma,60,Active,Basic,26.14,370.3,50.76,59,2025-07-11,Debit Card,0.0,3.11,1,2,2025-03-15,Low,"Mobile Service, Insurance, International Roaming",Unlimited Data Plan
CUST_000137,Ashley,Adams,ashley.adams@hotmail.com,(680)778-3613x407,52,Female,South Michelleville,Wyoming,16,Active,Standard,80.17,188.0,79.14,51,2025-08-09,Debit Card,122.76,3.96,-9,3,2025-04-09,High,"Mobile Service, Insurance, International Roaming, Cloud Storage",Unlimited Data Plan
CUST_000138,Jason,Rojas,jason.rojas@hotmail.com,(696)429-2330x958,79,Male,Tiffanyport,Maine,78,Active,Premium,130.39,1103.1,66.77,53,2025-07-17,Credit Card,0.0,3.9,-3,1,2025-04-14,Low,"Mobile Service, Internet, Insurance, Device Protection","Unlimited Data Plan, Home Security System"
CUST_000139,Stephanie,Robertson,stephanie.robertson@hotmail.com,726-504-2232,63,Female,Burnsshire,South Dakota,59,Active,Premium,107.86,165.2,15.17,42,2025-06-18,Credit Card,0.0,3.59,10,0,,Medium,"Mobile Service, TV Service","Unlimited Data Plan, Device Upgrade, Home Security System"
CUST_000140,Courtney,Brooks,courtney.brooks@gmail.com,+1-716-384-5775x9017,69,Male,Robinsonchester,Indiana,57,Active,Premium,113.97,113.8,16.35,48,2025-07-10,Credit Card,0.0,1.85,-5,1,2025-04-15,Medium,"Mobile Service, Internet","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000141,Marcus,Campbell,marcus.campbell@hotmail.com,001-229-375-0017,62,Female,South Stephen,Nevada,54,Active,Basic,63.49,101.7,41.33,43,2025-06-11,Debit Card,0.0,3.8,2,0,,Medium,"Mobile Service, Device Protection",Unlimited Data Plan
CUST_000142,Wendy,Blankenship,wendy.blankenship@hotmail.com,824-315-4152x0643,49,Female,North Jasonland,Florida,100,Active,Enterprise,196.74,125.0,37.18,43,2025-07-19,Bank Transfer,36.62,4.27,-9,0,,Medium,"Mobile Service, Business Solutions, International Roaming, Cloud Storage","Unlimited Data Plan, Home Internet, Home Security System"
CUST_000143,Jeremy,Frazier,jeremy.frazier@gmail.com,3513627136,41,Male,West Michaelport,Florida,106,Suspended,Standard,63.06,188.7,18.88,44,2025-06-29,Bank Transfer,0.0,4.71,-9,0,,Low,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000144,Kiara,Mullins,kiara.mullins@gmail.com,+1-921-589-0927x5326,75,Female,North Donaldville,Pennsylvania,84,Active,Basic,34.37,35.6,7.99,40,2025-08-01,Bank Transfer,0.0,4.0,-3,3,2025-05-07,Low,Mobile Service,
CUST_000145,Michael,Jordan,michael.jordan@gmail.com,241.638.9994,66,Male,New Catherine,Illinois,75,Active,Basic,47.0,385.7,27.36,42,2025-08-03,Credit Card,0.0,4.38,9,0,,Low,Mobile Service,"Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000146,Peter,Lucas,peter.lucas@gmail.com,861.737.9180x5526,18,Male,Port Thomas,Wyoming,40,Inactive,Standard,81.24,346.0,23.23,42,2025-05-30,Credit Card,0.0,3.87,2,1,2025-02-25,Medium,"Mobile Service, Cloud Storage",Unlimited Data Plan
CUST_000147,Brenda,Smith,brenda.smith@gmail.com,3064848666,52,Male,Christopherland,North Carolina,69,Suspended,Standard,67.35,143.0,23.5,55,2025-08-20,Credit Card,130.3,4.06,-7,2,2025-04-02,Medium,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000148,Terri,Moore,terri.moore@yahoo.com,(291)646-3031x6179,41,Female,North Alexander,Florida,17,Suspended,Enterprise,270.0,851.9,13.38,42,2025-07-30,Debit Card,0.0,3.78,-4,4,2025-02-24,Medium,"Mobile Service, Internet, TV Service, Home Security, Business Solutions",
CUST_000149,Frank,Benton,frank.benton@hotmail.com,342.952.4105x64814,27,Male,Dixonton,New York,114,Active,Standard,86.63,204.9,18.44,62,2025-08-14,Bank Transfer,0.0,3.56,-8,3,2025-06-12,Low,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000150,Garrett,Moore,garrett.moore@gmail.com,001-913-780-0030,34,Female,Moraburgh,Arizona,5,Suspended,Premium,116.53,59.8,19.09,46,2025-07-15,Credit Card,0.0,1.49,-9,0,,High,"Mobile Service, Internet, TV Service",Unlimited Data Plan
CUST_000151,Linda,Klein,linda.klein@hotmail.com,(535)236-5419x51802,65,Male,Jonesmouth,Maine,74,Suspended,Basic,44.94,322.8,28.42,48,2025-08-06,Credit Card,0.0,3.15,1,1,2025-08-05,Low,"Mobile Service, Cloud Storage",Unlimited Data Plan
CUST_000152,Lance,Miller,lance.miller@yahoo.com,7539494937,59,Female,Lake Rachel,Wisconsin,77,Active,Basic,40.89,338.3,7.77,48,2025-08-08,Credit Card,0.0,4.66,3,1,2025-04-10,Low,"Mobile Service, Device Protection, International Roaming",
CUST_000153,Edward,Randolph,edward.randolph@gmail.com,585.505.0641,77,Female,Vasquezton,Georgia,29,Active,Standard,56.44,315.7,19.16,47,2025-07-31,Debit Card,26.24,4.26,-7,3,2025-04-17,Medium,"Mobile Service, Insurance, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000154,Christopher,Morse,christopher.morse@hotmail.com,(457)519-1826x19906,36,Female,Josemouth,Montana,116,Active,Premium,130.44,191.3,45.38,53,2025-07-30,Bank Transfer,0.0,4.15,6,2,2025-08-02,Low,"Mobile Service, Home Security","Unlimited Data Plan, Device Upgrade"
CUST_000155,Jill,Stewart,jill.stewart@yahoo.com,913.929.1212,48,Female,Richardside,Minnesota,1,Active,Basic,62.67,46.5,29.4,57,2025-08-05,Debit Card,71.81,3.82,-1,1,2025-04-03,High,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000156,Shannon,Ford,shannon.ford@gmail.com,524-790-3521,30,Female,Palmerport,Kentucky,118,Active,Basic,41.56,578.5,18.72,45,2025-08-10,Debit Card,0.0,4.22,3,2,2025-03-27,Low,Mobile Service,Unlimited Data Plan
CUST_000157,Anthony,Sullivan,anthony.sullivan@yahoo.com,+1-283-517-1210,37,Female,East Madison,Mississippi,24,Active,Standard,80.64,225.3,35.04,52,2025-07-28,Bank Transfer,0.0,3.15,-6,3,2025-06-24,Low,"Mobile Service, Device Protection","Unlimited Data Plan, Home Internet"
CUST_000158,Sharon,Miller,sharon.miller@hotmail.com,210-413-7215x107,23,Female,Underwoodfurt,New York,81,Active,Standard,61.83,397.3,48.33,40,2025-05-25,Debit Card,0.0,2.96,9,2,2025-05-07,High,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000159,Felicia,Thompson,felicia.thompson@gmail.com,(544)672-0999,42,Male,Jenkinsside,New Mexico,66,Active,Standard,70.05,198.3,20.92,52,2025-05-28,Credit Card,0.0,2.55,8,2,2025-03-11,High,"Mobile Service, Cloud Storage","Unlimited Data Plan, International Package, Home Internet"
CUST_000160,Joshua,Taylor,joshua.taylor@gmail.com,+1-783-880-6578x7598,61,Female,Hectormouth,Rhode Island,109,Active,Premium,116.57,419.8,46.32,44,2025-06-13,Debit Card,0.0,2.57,5,0,,Medium,"Mobile Service, TV Service, Home Security","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000161,Anthony,Cochran,anthony.cochran@yahoo.com,5786593213,29,Male,Port Wendybury,Oregon,55,Active,Standard,104.56,93.8,49.57,53,2025-08-13,Credit Card,0.0,3.19,5,0,,Low,"Mobile Service, Internet, Insurance, Cloud Storage","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000162,Toni,Price,toni.price@gmail.com,(439)555-9059,42,Female,Weaverburgh,New York,54,Active,Standard,96.39,84.2,15.24,36,2025-05-26,Debit Card,0.0,4.37,8,0,,Low,"Mobile Service, Internet, International Roaming","Unlimited Data Plan, Device Upgrade"
CUST_000163,Christopher,Hall,christopher.hall@gmail.com,4877059325,76,Female,North Dylanberg,Wyoming,64,Active,Standard,40.88,338.2,14.72,40,2025-06-02,Credit Card,0.0,2.77,-7,3,2025-08-05,High,"Mobile Service, Device Protection","International Package, Home Internet"
CUST_000164,Alicia,Diaz,alicia.diaz@gmail.com,(469)715-4522x675,78,Male,Lake Brianna,Idaho,36,Active,Basic,40.82,124.5,18.57,56,2025-06-28,Bank Transfer,105.83,2.01,-4,1,2025-04-22,High,"Mobile Service, Insurance","Unlimited Data Plan, Home Internet"
CUST_000165,Jessica,Phillips,jessica.phillips@gmail.com,001-909-469-0295x9391,43,Female,Juliebury,Minnesota,109,Active,Standard,72.87,166.7,34.31,44,2025-06-23,Credit Card,0.0,3.42,-10,1,2025-03-26,Medium,"Mobile Service, Insurance",Unlimited Data Plan
CUST_000166,Daisy,Mccarty,daisy.mccarty@hotmail.com,+1-957-804-3315x41006,28,Female,South Trevor,Missouri,82,Active,Standard,74.14,243.5,19.92,45,2025-06-26,Debit Card,0.0,4.31,1,1,2025-06-08,Low,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000167,Nicholas,Poole,nicholas.poole@hotmail.com,+1-432-871-0405x4115,36,Female,Lake Charles,Colorado,8,Active,Basic,53.14,133.0,23.45,34,2025-06-24,Credit Card,0.0,4.29,3,1,2025-06-17,Medium,"Mobile Service, Cloud Storage","Unlimited Data Plan, Home Internet"
CUST_000168,Tricia,Barry,tricia.barry@hotmail.com,5625962015,67,Male,Terryside,Kentucky,81,Active,Premium,129.99,185.4,18.08,42,2025-07-26,Credit Card,0.0,2.16,-9,0,,Low,"Mobile Service, TV Service, International Roaming","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000169,Juan,Young,juan.young@gmail.com,(598)372-0506x1497,43,Female,East Georgeport,Colorado,80,Inactive,Basic,63.3,161.1,11.3,56,2025-07-07,Debit Card,0.0,2.52,2,1,2025-08-04,Low,"Mobile Service, Insurance",Device Upgrade
CUST_000170,Darrell,Glover,darrell.glover@yahoo.com,941.986.2565x2704,68,Female,Jeremyview,Oregon,86,Active,Premium,102.46,41.3,26.09,54,2025-05-28,Credit Card,0.0,3.51,5,2,2025-03-23,Medium,"Mobile Service, Internet, TV Service, International Roaming",Unlimited Data Plan
CUST_000171,Karen,Contreras,karen.contreras@gmail.com,+1-558-969-3806x86879,72,Female,Christianton,North Carolina,85,Active,Basic,45.06,111.1,31.04,44,2025-07-17,Credit Card,0.0,3.73,-5,2,2025-08-15,Low,Mobile Service,Unlimited Data Plan
CUST_000172,Zachary,Duncan,zachary.duncan@hotmail.com,(817)322-3320,38,Female,Harrisberg,Rhode Island,112,Active,Standard,83.84,185.1,12.4,44,2025-06-17,Credit Card,43.15,3.08,-8,1,2025-04-25,High,"Mobile Service, Insurance",Device Upgrade
CUST_000173,Renee,Sloan,renee.sloan@gmail.com,268-868-5487,62,Female,South Edwardshire,Pennsylvania,107,Active,Standard,92.65,450.1,11.22,57,2025-07-18,Credit Card,0.0,2.54,9,1,2025-07-19,Low,"Mobile Service, Internet",International Package
